movieId,rating_count,avg_rating,userId,rating,timestamp
1,215,3.9209302325581397,1,4.0,964982703
1,215,3.9209302325581397,5,4.0,847434962
1,215,3.9209302325581397,7,4.5,1106635946
1,215,3.9209302325581397,15,2.5,1510577970
1,215,3.9209302325581397,17,4.5,1305696483
1,215,3.9209302325581397,18,3.5,1455209816
1,215,3.9209302325581397,19,4.0,965705637
1,215,3.9209302325581397,21,3.5,1407618878
1,215,3.9209302325581397,27,3.0,962685262
1,215,3.9209302325581397,31,5.0,850466616
1,215,3.9209302325581397,32,3.0,856736119
1,215,3.9209302325581397,33,3.0,939647444
1,215,3.9209302325581397,40,5.0,832058959
1,215,3.9209302325581397,43,5.0,848993983
1,215,3.9209302325581397,44,3.0,869251860
1,215,3.9209302325581397,45,4.0,951170182
1,215,3.9209302325581397,46,5.0,834787906
1,215,3.9209302325581397,50,3.0,1514238116
1,215,3.9209302325581397,54,3.0,830247330
1,215,3.9209302325581397,57,5.0,965796031
1,215,3.9209302325581397,63,5.0,1443199669
1,215,3.9209302325581397,64,4.0,1161520134
1,215,3.9209302325581397,66,4.0,1104643957
1,215,3.9209302325581397,68,2.5,1158531426
1,215,3.9209302325581397,71,5.0,864737933
1,215,3.9209302325581397,73,4.5,1464196374
1,215,3.9209302325581397,76,0.5,1439165548
1,215,3.9209302325581397,78,4.0,1252575124
1,215,3.9209302325581397,82,2.5,1084467729
1,215,3.9209302325581397,86,4.0,1344082549
1,215,3.9209302325581397,89,3.0,1520408314
1,215,3.9209302325581397,90,3.0,856353996
1,215,3.9209302325581397,91,4.0,1112713037
1,215,3.9209302325581397,93,3.0,942767337
1,215,3.9209302325581397,96,5.0,964772990
1,215,3.9209302325581397,98,4.5,1532457849
1,215,3.9209302325581397,103,4.0,1431954238
1,215,3.9209302325581397,107,4.0,829322340
1,215,3.9209302325581397,112,3.0,1442535639
1,215,3.9209302325581397,119,3.5,1435942468
1,215,3.9209302325581397,121,4.0,847656180
1,215,3.9209302325581397,124,4.0,1336584336
1,215,3.9209302325581397,130,3.0,832589610
1,215,3.9209302325581397,132,2.0,1157921785
1,215,3.9209302325581397,134,3.0,832841103
1,215,3.9209302325581397,135,4.0,1009691859
1,215,3.9209302325581397,137,4.0,1204859907
1,215,3.9209302325581397,140,3.0,942924980
1,215,3.9209302325581397,141,4.0,1513130643
1,215,3.9209302325581397,144,3.5,1137323419
1,215,3.9209302325581397,145,5.0,832105242
1,215,3.9209302325581397,151,5.0,855947195
1,215,3.9209302325581397,153,2.0,1525548642
1,215,3.9209302325581397,155,3.0,961861723
1,215,3.9209302325581397,156,4.0,1106854640
1,215,3.9209302325581397,159,4.5,1508640172
1,215,3.9209302325581397,160,4.0,971115026
1,215,3.9209302325581397,161,4.0,1176751765
1,215,3.9209302325581397,166,5.0,1189980529
1,215,3.9209302325581397,167,3.5,1154721923
1,215,3.9209302325581397,169,4.5,1059427918
1,215,3.9209302325581397,171,5.0,866904159
1,215,3.9209302325581397,177,5.0,1435533535
1,215,3.9209302325581397,178,4.0,1164354911
1,215,3.9209302325581397,179,4.0,852114051
1,215,3.9209302325581397,182,4.0,1063289621
1,215,3.9209302325581397,185,4.0,1044311830
1,215,3.9209302325581397,186,4.0,1031080831
1,215,3.9209302325581397,191,4.0,829759809
1,215,3.9209302325581397,193,2.0,1435856890
1,215,3.9209302325581397,200,3.5,1229886312
1,215,3.9209302325581397,201,5.0,939801780
1,215,3.9209302325581397,202,4.0,974923506
1,215,3.9209302325581397,206,5.0,850763267
1,215,3.9209302325581397,213,3.5,1316196157
1,215,3.9209302325581397,214,3.0,853937855
1,215,3.9209302325581397,216,3.0,975211713
1,215,3.9209302325581397,217,4.0,955942540
1,215,3.9209302325581397,219,3.5,1194681084
1,215,3.9209302325581397,220,5.0,1230055565
1,215,3.9209302325581397,223,3.5,1226209758
1,215,3.9209302325581397,226,3.5,1095662606
1,215,3.9209302325581397,229,5.0,838144316
1,215,3.9209302325581397,232,3.5,1076955621
1,215,3.9209302325581397,233,3.0,1524781249
1,215,3.9209302325581397,234,5.0,1004409347
1,215,3.9209302325581397,239,4.0,1221158265
1,215,3.9209302325581397,240,5.0,849122434
1,215,3.9209302325581397,247,5.0,1467644119
1,215,3.9209302325581397,249,4.0,1347317775
1,215,3.9209302325581397,252,4.5,1498284904
1,215,3.9209302325581397,254,4.5,1180446553
1,215,3.9209302325581397,263,4.0,940384199
1,215,3.9209302325581397,264,4.0,1136978964
1,215,3.9209302325581397,266,2.0,945669542
1,215,3.9209302325581397,269,5.0,850865423
1,215,3.9209302325581397,270,5.0,853918728
1,215,3.9209302325581397,273,5.0,835861234
1,215,3.9209302325581397,274,4.0,1171410158
1,215,3.9209302325581397,275,5.0,1049076484
1,215,3.9209302325581397,276,4.0,858350384
1,215,3.9209302325581397,277,4.0,861812794
1,215,3.9209302325581397,279,3.0,1506394495
1,215,3.9209302325581397,280,4.5,1348435273
1,215,3.9209302325581397,282,4.5,1378495714
1,215,3.9209302325581397,283,3.0,901227602
1,215,3.9209302325581397,288,4.5,1054568869
1,215,3.9209302325581397,290,4.0,975031464
1,215,3.9209302325581397,291,4.0,1453051567
1,215,3.9209302325581397,292,4.0,1219625000
1,215,3.9209302325581397,293,3.0,1044870886
1,215,3.9209302325581397,298,2.0,1447518257
1,215,3.9209302325581397,304,5.0,881428344
1,215,3.9209302325581397,307,4.0,1186160893
1,215,3.9209302325581397,314,3.0,834398280
1,215,3.9209302325581397,322,3.5,1217676206
1,215,3.9209302325581397,323,3.5,1422640363
1,215,3.9209302325581397,328,5.0,1494210665
1,215,3.9209302325581397,330,4.0,1285904910
1,215,3.9209302325581397,332,4.0,1352672340
1,215,3.9209302325581397,334,3.5,1225477466
1,215,3.9209302325581397,336,4.0,1122227329
1,215,3.9209302325581397,337,4.0,860255715
1,215,3.9209302325581397,339,4.0,1460183470
1,215,3.9209302325581397,341,5.0,1439750939
1,215,3.9209302325581397,347,5.0,847645986
1,215,3.9209302325581397,350,4.0,864940931
1,215,3.9209302325581397,353,5.0,831939685
1,215,3.9209302325581397,357,5.0,1348610184
1,215,3.9209302325581397,359,4.0,1198112023
1,215,3.9209302325581397,364,5.0,869443366
1,215,3.9209302325581397,367,5.0,997811550
1,215,3.9209302325581397,372,3.0,874416443
1,215,3.9209302325581397,373,3.0,846830172
1,215,3.9209302325581397,378,4.5,1445347576
1,215,3.9209302325581397,380,5.0,1493420345
1,215,3.9209302325581397,381,3.5,1164383653
1,215,3.9209302325581397,382,4.5,1515162628
1,215,3.9209302325581397,385,4.0,834691642
1,215,3.9209302325581397,389,5.0,857934174
1,215,3.9209302325581397,391,3.0,1032388077
1,215,3.9209302325581397,396,5.0,1111688626
1,215,3.9209302325581397,399,4.0,1167220428
1,215,3.9209302325581397,401,3.5,1510450550
1,215,3.9209302325581397,411,5.0,835532155
1,215,3.9209302325581397,412,2.0,939114353
1,215,3.9209302325581397,414,4.0,961438127
1,215,3.9209302325581397,420,4.0,1218207191
1,215,3.9209302325581397,422,4.0,986173307
1,215,3.9209302325581397,432,2.5,1316391457
1,215,3.9209302325581397,434,4.0,1270604402
1,215,3.9209302325581397,436,4.0,833529571
1,215,3.9209302325581397,438,4.5,1105650469
1,215,3.9209302325581397,443,4.0,1501722482
1,215,3.9209302325581397,448,5.0,1019126661
1,215,3.9209302325581397,451,5.0,854089165
1,215,3.9209302325581397,453,5.0,1005966797
1,215,3.9209302325581397,456,5.0,856883308
1,215,3.9209302325581397,460,4.5,1359177505
1,215,3.9209302325581397,462,1.5,1154037653
1,215,3.9209302325581397,468,4.0,831400444
1,215,3.9209302325581397,469,4.0,965336888
1,215,3.9209302325581397,470,4.0,849224825
1,215,3.9209302325581397,471,5.0,1496671820
1,215,3.9209302325581397,474,4.0,978575760
1,215,3.9209302325581397,476,4.0,835021447
1,215,3.9209302325581397,477,4.0,1200939636
1,215,3.9209302325581397,480,3.0,1179178004
1,215,3.9209302325581397,483,4.0,1178293130
1,215,3.9209302325581397,484,4.5,1342295949
1,215,3.9209302325581397,488,4.5,1112382025
1,215,3.9209302325581397,490,3.5,1328229305
1,215,3.9209302325581397,492,4.0,863975949
1,215,3.9209302325581397,500,4.0,1005527755
1,215,3.9209302325581397,504,4.0,1063644695
1,215,3.9209302325581397,509,4.0,1435992343
1,215,3.9209302325581397,514,4.0,1533872400
1,215,3.9209302325581397,517,4.0,1487954343
1,215,3.9209302325581397,522,3.0,1253344674
1,215,3.9209302325581397,524,4.0,851608466
1,215,3.9209302325581397,525,4.0,1476475973
1,215,3.9209302325581397,528,2.5,1391736605
1,215,3.9209302325581397,529,3.0,855583216
1,215,3.9209302325581397,533,5.0,1424753740
1,215,3.9209302325581397,534,4.0,1459787997
1,215,3.9209302325581397,541,3.0,835643027
1,215,3.9209302325581397,544,3.0,850688537
1,215,3.9209302325581397,550,4.0,1488728441
1,215,3.9209302325581397,555,4.0,978746159
1,215,3.9209302325581397,559,5.0,865095758
1,215,3.9209302325581397,560,3.0,1469653413
1,215,3.9209302325581397,561,4.0,1491094681
1,215,3.9209302325581397,562,4.5,1368893997
1,215,3.9209302325581397,567,3.5,1525286001
1,215,3.9209302325581397,570,4.0,1181476989
1,215,3.9209302325581397,572,4.0,945892484
1,215,3.9209302325581397,573,5.0,1186722182
1,215,3.9209302325581397,579,4.0,958881146
1,215,3.9209302325581397,580,3.0,1167792349
1,215,3.9209302325581397,584,5.0,834987643
1,215,3.9209302325581397,587,5.0,953137847
1,215,3.9209302325581397,590,4.0,1258420408
1,215,3.9209302325581397,596,4.0,1535709666
1,215,3.9209302325581397,597,4.0,941557863
1,215,3.9209302325581397,599,3.0,1498524204
1,215,3.9209302325581397,600,2.5,1237764347
1,215,3.9209302325581397,601,4.0,1521467801
1,215,3.9209302325581397,603,4.0,963178147
1,215,3.9209302325581397,604,3.0,832079851
